url,code,title,corrected_version,Publication date,Status,Edition,Number of pages,price_CF
https://www.iso.org/standard/38356.html,ISO/TS 12181-2:2003,Geometrical Product Specifications (GPS) — Roundness — Part 2: Specification operators,n.a,2003-12,Withdrawn,1,10,0
https://www.iso.org/standard/56222.html,ISO/TS 12181-2:2003/Cor 1:2010,Geometrical Product Specifications (GPS) — Roundness — Part 2: Specification operators — Technical Corrigendum 1,n.a,2010-04,Withdrawn,1,0
https://www.iso.org/standard/53622.html,ISO 12780-1:2011,Geometrical product specifications (GPS) — Straightness — Part 1: Vocabulary and parameters of straightness,n.a,2011-04,Published,1,11,58
https://www.iso.org/standard/53623.html,ISO 12780-2:2011,Geometrical product specifications (GPS) — Straightness — Part 2: Specification operators,n.a,2011-04,Published,1,8,58
https://www.iso.org/standard/38729.html,ISO/TS 12780-1:2003,Geometrical Product Specifications (GPS) — Straightness — Part 1: Vocabulary and parameters of straightness,n.a,2003-12,Withdrawn,1,11,0
https://www.iso.org/standard/38730.html,ISO/TS 12780-2:2003,Geometrical Product Specifications (GPS) — Straightness — Part 2: Specification operators,n.a,2003-12,Withdrawn,1,8,0
https://www.iso.org/standard/56223.html,ISO/TS 12780-2:2003/Cor 1:2010 [unknown],Geometrical Product Specifications (GPS) — Straightness — Part 2: Specification operators — Technical Corrigendum 1,n.a,2010-04,Withdrawn,1,0
https://www.iso.org/standard/53624.html,ISO 12781-1:2011,Geometrical product specifications (GPS) — Flatness — Part 1: Vocabulary and parameters of flatness,n.a,2011-04,Published,1,11,58
https://www.iso.org/standard/53625.html,ISO 12781-2:2011,Geometrical product specifications (GPS) — Flatness — Part 2: Specification operators,n.a,2011-04,Published,1,13,88
https://www.iso.org/standard/38731.html,ISO/TS 12781-1:2003,Geometrical Product Specifications (GPS) — Flatness — Part 1: Vocabulary and parameters of flatness,n.a,2003-12,Withdrawn,1,12,0
https://www.iso.org/standard/38732.html,ISO/TS 12781-2:2003,Geometrical Product Specifications (GPS) — Flatness — Part 2: Specification operators,n.a,2003-12,Withdrawn,1,13,0
https://www.iso.org/standard/56227.html,ISO/TS 12781-2:2003/Cor 1:2010 [unknown],Geometrical Product Specifications (GPS) — Flatness — Part 2: Specification operators — Technical Corrigendum 1,n.a,2010-04,Withdrawn,1,0
https://www.iso.org/standard/52076.html,ISO/PAS 12868:2009,Geometrical product specification (GPS) — Coordinate measuring machines (CMM): Testing the performance of CMMs using single-stylus contacting probing systems,n.a,2009-12,Withdrawn,1,8,0
https://www.iso.org/standard/52821.html,ISO 13102:2012,Geometrical product specifications (GPS) — Dimensional measuring equipment: Electronic digital-indicator gauge — Design and metrological characteristics,n.a,2012-08,Published,1,12,58
https://www.iso.org/standard/42893.html,ISO 13225:2012,Geometrical product specifications (GPS) — Dimensional measuring equipment; Height gauges — Design and metrological characteristics,n.a,2012-05,Published,1,23,118
https://www.iso.org/standard/42799.html,ISO 13385-1:2011,Geometrical product specifications (GPS) — Dimensional measuring equipment — Part 1: Callipers; Design and metrological characteristics,n.a,2011-07,Withdrawn,1,21,0
https://www.iso.org/standard/71149.html,ISO 13385-1:2019,Geometrical product specifications (GPS) — Dimensional measuring equipment — Part 1: Design and metrological characteristics of callipers,n.a,2019-08,Published,2,14,88
https://www.iso.org/standard/42801.html,ISO 13385-2:2011,Geometrical product specifications (GPS) — Dimensional measuring equipment — Part 2: Calliper depth gauges; Design and metrological characteristics,n.a,2011-07,Published,1,16,88
https://www.iso.org/standard/77153.html,ISO/DIS 13385-2,Geometrical product specifications (GPS) — Dimensional measuring equipment — Part 2: Calliper depth gauges; Design and metrological characteristics,n.a,n.a,Under development,2,11,58
https://www.iso.org/standard/22279.html,ISO 13565-1:1996,Geometrical Product Specifications (GPS) — Surface texture: Profile method; Surfaces having stratified functional properties — Part 1: Filtering and general measurement conditions,n.a,1996-12,Published,1,5,38
https://www.iso.org/standard/29878.html,ISO 13565-1:1996/Cor 1:1998,Geometrical Product Specifications (GPS) — Surface texture: Profile method; Surfaces having stratified functional properties — Part 1: Filtering and general measurement conditions — Technical Corrigendum 1,n.a,1998-06,Published,1,1,0
https://www.iso.org/standard/22280.html,ISO 13565-2:1996,Geometrical Product Specifications (GPS) — Surface texture: Profile method; Surfaces having stratified functional properties — Part 2: Height characterization using the linear material ratio curve,n.a,1996-12,Published,1,6,38
https://www.iso.org/standard/29879.html,ISO 13565-2:1996/Cor 1:1998,Geometrical Product Specifications (GPS) — Surface texture: Profile method; Surfaces having stratified functional properties — Part 2: Height characterization using the linear material ratio curve — Technical Corrigendum 1,n.a,1998-06,Published,1,1,0
https://www.iso.org/standard/26280.html,ISO 13565-3:1998,Geometrical Product Specifications (GPS) — Surface texture: Profile method; Surfaces having stratified functional properties — Part 3: Height characterization using the material probability curve,n.a,1998-12,Published,1,20,118
https://www.iso.org/standard/23021.html,ISO 14253-1:1998,Geometrical Product Specifications (GPS) — Inspection by measurement of workpieces and measuring equipment — Part 1: Decision rules for proving conformance or non-conformance with specifications,n.a,1998-11,Withdrawn,1,14,0
https://www.iso.org/standard/63638.html,ISO 14253-1:2013,Geometrical product specifications (GPS) — Inspection by measurement of workpieces and measuring equipment — Part 1: Decision rules for proving conformity or nonconformity with specifications,n.a,2013-09,Withdrawn,2,15,0
https://www.iso.org/standard/70137.html,ISO 14253-1:2017,Geometrical product specifications (GPS) — Inspection by measurement of workpieces and measuring equipment — Part 1: Decision rules for verifying conformity or nonconformity with specifications,n.a,2017-10,Published,3,23,118
https://www.iso.org/standard/53631.html,ISO 14253-2:2011,"Geometrical product specifications (GPS) — Inspection by measurement of workpieces and measuring equipment — Part 2: Guidance for the estimation of uncertainty in GPS measurement, in calibration of measuring equipment and in product verification",n.a,2011-04,Published,1,71,178
https://www.iso.org/standard/63906.html,ISO 14253-2:2011/Cor 1:2013,"Geometrical product specifications (GPS) — Inspection by measurement of workpieces and measuring equipment — Part 2: Guidance for the estimation of uncertainty in GPS measurement, in calibration of measuring equipment and in product verification — Technical Corrigendum 1",n.a,2013-07,Published,1,1,0
https://www.iso.org/standard/53626.html,ISO 14253-3:2011,Geometrical product specifications (GPS) — Inspection by measurement of workpieces and measuring equipment — Part 3: Guidelines for achieving agreements on measurement uncertainty statements,n.a,2011-04,Published,1,12,58
https://www.iso.org/standard/60160.html,ISO 14253-5:2015,Geometrical product specifications (GPS) — Inspection by measurement of workpieces and measuring equipment — Part 5: Uncertainty in verification testing of indicating measuring instruments,n.a,2015-09,Published,1,17,88
https://www.iso.org/standard/60161.html,ISO/TR 14253-6:2012,Geometrical product specifications (GPS) — Inspection by measurement of workpieces and measuring equipment — Part 6: Generalized decision rules for the acceptance and rejection of instruments and workpieces,n.a,2012-11,Published,1,15,88
https://www.iso.org/standard/28087.html,ISO/TS 14253-2:1999,"Geometrical Product Specifications (GPS) — Inspection by measurement of workpieces and measuring equipment — Part 2: Guide to the estimation of uncertainty in GPS measurement, in calibration of measuring equipment and in product verification",n.a,1999-12,Withdrawn,1,73,0
https://www.iso.org/standard/46106.html,ISO/TS 14253-2:1999/Cor 1:2007,"Geometrical Product Specifications (GPS) — Inspection by measurement of workpieces and measuring equipment — Part 2: Guide to the estimation of uncertainty in GPS measurement, in calibration of measuring equipment and in product verification — Technical Corrigendum 1",n.a,2007-10,Withdrawn,1,4,0
https://www.iso.org/standard/31548.html,ISO/TS 14253-3:2002,Geometrical Product Specifications (GPS) — Inspection by measurement of workpieces and measuring equipment — Part 3: Guidelines for achieving agreements on measurement uncertainty statements,n.a,2002-10,Withdrawn,1,13,0
https://www.iso.org/standard/52982.html,ISO/TS 14253-4:2010,Geometrical product specifications (GPS) — Inspection by measurement of workpieces and measuring equipment — Part 4: Background on functional limits and specification limits in decision rules,n.a,2010-05,Published,1,16,88
https://www.iso.org/standard/44209.html,ISO 14405-1:2010,Geometrical product specifications (GPS) — Dimensional tolerancing — Part 1: Linear sizes,n.a,2010-12,Withdrawn,1,35,0
https://www.iso.org/standard/65202.html,ISO 14405-1:2016,Geometrical product specifications (GPS) — Dimensional tolerancing — Part 1: Linear sizes,n.a,2016-08,Published,2,56,178
https://www.iso.org/standard/54013.html,ISO 14405-2:2011,Geometrical product specifications (GPS) — Dimensional tolerancing — Part 2: Dimensions other than linear sizes,n.a,2011-12,Withdrawn,1,23,0
https://www.iso.org/standard/75447.html,ISO 14405-2:2018,Geometrical product specifications (GPS) — Dimensional tolerancing — Part 2: Dimensions other than linear or angular sizes,n.a,2018-12,Published,2,22,118
https://www.iso.org/standard/62308.html,ISO 14405-3:2016,Geometrical product specifications (GPS) — Dimensional tolerancing — Part 3: Angular sizes,n.a,2016-12,Published,1,22,118
https://www.iso.org/standard/24235.html,ISO 14406:2010,Geometrical product specifications (GPS) — Extraction,n.a,2010-12,Published,1,16,88
https://www.iso.org/standard/57054.html,ISO 14638:2015,Geometrical product specifications (GPS) — Matrix model,n.a,2015-01,Published,1,16,88
https://www.iso.org/standard/25016.html,ISO/TR 14638:1995,Geometrical product specification (GPS) — Masterplan,n.a,1995-11,Withdrawn,1,21,0
https://www.iso.org/standard/24150.html,ISO 14660-1:1999,Geometrical Product Specifications (GPS) — Geometrical features — Part 1: General terms and definitions,n.a,1999-10,Withdrawn,1,8,0
https://www.iso.org/standard/28070.html,ISO 14660-2:1999,"Geometrical Product Specifications (GPS) — Geometrical features — Part 2: Extracted median line of a cylinder and a cone, extracted median surface, local size of an extracted feature",n.a,1999-09,Withdrawn,1,9,0
https://www.iso.org/standard/42930.html,ISO 14978:2006,Geometrical product specifications (GPS) — General concepts and requirements for GPS measuring equipment,n.a,2006-07,Withdrawn,1,37,0
https://www.iso.org/standard/50992.html,ISO 14978:2006/Cor 1:2008,Geometrical product specifications (GPS) — General concepts and requirements for GPS measuring equipment — Technical Corrigendum 1,n.a,2008-02,Withdrawn,1,1,0
https://www.iso.org/standard/71148.html,ISO 14978:2018,Geometrical product specifications (GPS) — General concepts and requirements for GPS measuring equipment,n.a,2018-11,Published,2,43,158
https://www.iso.org/standard/53627.html,ISO 15530-3:2011,Geometrical product specifications (GPS) — Coordinate measuring machines (CMM): Technique for determining the uncertainty of measurement — Part 3: Use of calibrated workpieces or measurement standards,n.a,2011-10,Published,1,18,88
https://www.iso.org/standard/38693.html,ISO/TS 15530-1:2013,Geometrical product specifications (GPS) — Coordinate measuring machines (CMM): Technique for determining the uncertainty of measurement — Part 1: Overview and metrological characteristics,n.a,2013-09,Published,1,14,88
https://www.iso.org/standard/38695.html,ISO/TS 15530-3:2004,Geometrical Product Specifications (GPS) — Coordinate measuring machines (CMM): Technique for determining the uncertainty of measurement — Part 3: Use of calibrated workpieces or standards,n.a,2004-03,Withdrawn,1,16,0
https://www.iso.org/standard/38696.html,ISO/TS 15530-4:2008,Geometrical Product Specifications (GPS) — Coordinate measuring machines (CMM): Technique for determining the uncertainty of measurement — Part 4: Evaluating task-specific measurement uncertainty using simulation,n.a,2008-06,Published,1,26,118
https://www.iso.org/standard/29436.html,ISO/TR 16015:2003,Geometrical product specifications (GPS) — Systematic errors and contributions to measurement uncertainty of length measurement due to thermal influences,n.a,2003-03,Published,1,38,158
https://www.iso.org/standard/31028.html,ISO/TR 16570:2004,"Geometrical Product Specifications (GPS) — Linear and angular dimensioning and tolerancing: +/- limit specifications — Step dimensions, distances, angular sizes and radii",n.a,2004-10,Withdrawn,1,15,0
https://www.iso.org/standard/61375.html,ISO 16610-1:2015,Geometrical product specifications (GPS) — Filtration — Part 1: Overview and basic concepts,n.a,2015-04,Published,1,25,118
https://www.iso.org/standard/61376.html,ISO 16610-20:2015,Geometrical product specifications (GPS) — Filtration — Part 20: Linear profile filters: Basic concepts,n.a,2015-04,Published,1,15,88
https://www.iso.org/standard/50176.html,ISO 16610-21:2011,Geometrical product specifications (GPS) — Filtration — Part 21: Linear profile filters: Gaussian filters,n.a,2011-06,Published,1,23,118
https://www.iso.org/standard/61377.html,ISO 16610-22:2015,Geometrical product specifications (GPS) — Filtration — Part 22: Linear profile filters: Spline filters,n.a,2015-07,Published,1,18,88
https://www.iso.org/standard/66241.html,ISO 16610-28:2016,Geometrical product specifications (GPS) — Filtration — Part 28: Profile filters: End effects,n.a,2016-12,Published,1,20,118
https://www.iso.org/standard/61378.html,ISO 16610-29:2015,Geometrical product specifications (GPS) — Filtration — Part 29: Linear profile filters: Spline wavelets,n.a,2015-05,Published,1,18,88
https://www.iso.org/standard/62881.html,ISO 16610-30:2015,Geometrical product specifications (GPS) — Filtration — Part 30: Robust profile filters: Basic concepts,n.a,2015-10,Published,1,14,88
https://www.iso.org/standard/66242.html,ISO 16610-31:2016,Geometrical product specifications (GPS) — Filtration — Part 31: Robust profile filters: Gaussian regression filters,n.a,2016-11,Published,1,12,58
https://www.iso.org/standard/61379.html,ISO 16610-40:2015,Geometrical product specifications (GPS) — Filtration — Part 40: Morphological profile filters: Basic concepts,n.a,n.a,Published,1,16,88
https://www.iso.org/standard/61380.html,ISO 16610-41:2015,Geometrical product specifications (GPS) — Filtration — Part 41: Morphological profile filters: Disk and horizontal line-segment filters,n.a,2015-06,Published,1,14,88
https://www.iso.org/standard/61381.html,ISO 16610-49:2015,Geometrical product specifications (GPS) — Filtration — Part 49: Morphological profile filters: Scale space techniques,n.a,2015-06,Published,1,17,88
https://www.iso.org/standard/60812.html,ISO 16610-60:2015,Geometrical product specification (GPS) — Filtration — Part 60: Linear areal filters — Basic concepts,n.a,2015-10,Published,1,16,88
https://www.iso.org/standard/60813.html,ISO 16610-61:2015,Geometrical product specification (GPS) — Filtration — Part 61: Linear areal filters — Gaussian filters,n.a,2015-07,Published,1,18,88
https://www.iso.org/standard/75552.html,ISO 16610-61:2015/FDAmd 1,Geometrical product specification (GPS) — Filtration — Part 61: Linear areal filters — Gaussian filters — Amendment 1,n.a,n.a,Under development,1,0
https://www.iso.org/standard/60159.html,ISO 16610-71:2014,Geometrical product specifications (GPS) — Filtration — Part 71: Robust areal filters: Gaussian regression filters,n.a,2014-09,Published,1,20,118
https://www.iso.org/standard/60158.html,ISO 16610-85:2013,Geometrical product specifications (GPS) — Filtration — Part 85: Morphological areal filters: Segmentation,n.a,2013-02,Published,1,26,118
https://www.iso.org/standard/78496.html,ISO/AWI 16610-45 [Unknown reference for 00290242],Geometrical product specifications (GPS) — Filtration — Part 45: Part 45: Profile Morphological: Segmentation,n.a,n.a,Under development,1,0
https://www.iso.org/standard/70140.html,ISO/DIS 16610-29,Geometrical product specifications (GPS) — Filtration — Part 29: Linear profile filters: wavelets,n.a,n.a,Under development,2,20,58
https://www.iso.org/standard/42968.html,ISO/TS 16610-1:2006,Geometrical product specifications (GPS) — Filtration — Part 1: Overview and basic concepts,n.a,2006-11,Withdrawn,1,23,0
https://www.iso.org/standard/42969.html,ISO/TS 16610-20:2006,Geometrical product specifications (GPS) — Filtration — Part 20: Linear profile filters: Basic concepts,n.a,2006-11,Withdrawn,1,13,0
https://www.iso.org/standard/42970.html,ISO/TS 16610-22:2006,Geometrical product specifications (GPS) — Filtration — Part 22: Linear profile filters: Spline filters,n.a,2006-11,Withdrawn,1,15,0
https://www.iso.org/standard/50123.html,ISO/TS 16610-28:2010,Geometrical product specifications (GPS) — Filtration — Part 28: Profile filters: End effects,n.a,2010-08,Withdrawn,1,18,0
https://www.iso.org/standard/42971.html,ISO/TS 16610-29:2006,Geometrical product specifications (GPS) — Filtration — Part 29: Linear profile filters: Spline wavelets,n.a,2006-11,Withdrawn,1,17,0
https://www.iso.org/standard/50177.html,ISO/TS 16610-30:2009,Geometrical product specifications (GPS) — Filtration — Part 30: Robust profile filters: Basic concepts,n.a,2009-03,Withdrawn,1,14,0
https://www.iso.org/standard/42972.html,ISO/TS 16610-31:2010,Geometrical product specifications (GPS) — Filtration — Part 31: Robust profile filters: Gaussian regression filters,n.a,2010-08,Withdrawn,1,12,0
https://www.iso.org/standard/42973.html,ISO/TS 16610-32:2009,Geometrical product specifications (GPS) — Filtration — Part 32: Robust profile filters: Spline filters,n.a,2009-03,Published,1,10,58
https://www.iso.org/standard/42974.html,ISO/TS 16610-40:2006,Geometrical product specifications (GPS) — Filtration — Part 40: Morphological profile filters: Basic concepts,n.a,2006-11,Withdrawn,1,16,0
https://www.iso.org/standard/42975.html,ISO/TS 16610-41:2006,Geometrical product specifications (GPS) — Filtration — Part 41: Morphological profile filters: Disk and horizontal line-segment filters,n.a,2006-11,Withdrawn,1,14,0
https://www.iso.org/standard/42976.html,ISO/TS 16610-49:2006,Geometrical product specifications (GPS) — Filtration — Part 49: Morphological profile filters: Scale space techniques,n.a,2006-11,Withdrawn,1,17,0
https://www.iso.org/standard/53628.html,ISO 17450-1:2011,Geometrical product specifications (GPS) — General concepts — Part 1: Model for geometrical specification and verification,n.a,2011-12,Published,1,63,178
https://www.iso.org/standard/53629.html,ISO 17450-2:2012,"Geometrical product specifications (GPS) — General concepts — Part 2: Basic tenets, specifications, operators, uncertainties and ambiguities",n.a,2012-10,Published,1,18,88
https://www.iso.org/standard/62309.html,ISO 17450-3:2016,Geometrical product specifications (GPS) — General concepts — Part 3: Toleranced features,n.a,2016-06,Published,1,19,118
https://www.iso.org/standard/63147.html,ISO 17450-4:2017,Geometrical product specifications (GPS) — Basic concepts — Part 4: Geometrical characteristics for quantifying GPS deviations,n.a,2017-12,Published,1,15,88
https://www.iso.org/standard/30671.html,ISO/TS 17450-1:2005,Geometrical product specifications (GPS) — General concepts — Part 1: Model for geometrical specification and verification,n.a,2005-02,Withdrawn,1,49,0
https://www.iso.org/standard/46122.html,ISO/TS 17450-1:2005/Cor 1:2007,Geometrical product specifications (GPS) — General concepts — Part 1: Model for geometrical specification and verification — Technical Corrigendum 1,n.a,2007-06,Withdrawn,1,1,0
https://www.iso.org/standard/33756.html,ISO/TS 17450-2:2002,"Geometrical product specifications (GPS) — General concepts — Part 2: Basic tenets, specifications, operators and uncertainties",n.a,2002-10,Withdrawn,1,17,0
https://www.iso.org/standard/40760.html,ISO/TS 17450-2:2002/Cor 1:2004,"Geometrical product specifications (GPS) — General concepts — Part 2: Basic tenets, specifications, operators and uncertainties — Technical Corrigendum 1",n.a,2004-07,Withdrawn,1,0
https://www.iso.org/standard/60838.html,ISO/TS 17863:2013,Geometrical product specification (GPS) — Tolerancing of moveable assemblies,n.a,2013-05,Published,1,17,88
https://www.iso.org/standard/60839.html,ISO/TS 17865:2016,Geometrical product specifications (GPS) — Guidelines for the evaluation of coordinate measuring machine (CMM) test uncertainty for CMMs using single and multiple stylus contacting probing systems,n.a,2016-09,Published,1,8,58
https://www.iso.org/standard/62361.html,ISO 18391:2016,Geometrical product specifications (GPS) — Population specification,n.a,2016-10,Published,1,16,88
https://www.iso.org/standard/67205.html,ISO 20170:2019,Geometrical product specifications (GPS) — Decomposition of geometrical characteristics for manufacturing control,n.a,2019-04,Published,1,20,118
https://www.iso.org/standard/70084.html,ISO/FDIS 21204,Geometrical product specifications (GPS) — Specification of defined transitions between features,n.a,n.a,Under development,1,0
https://www.iso.org/standard/71250.html,ISO/TS 21619:2018,Geometrical product specifications (GPS) — Types of documents with GPS,n.a,2018-03,Published,1,7,58
https://www.iso.org/standard/72196.html,ISO/CD 21920-1,Geometrical product specifications (GPS) — Surface texture: Profile — Part 1: Indication of surface texture,n.a,n.a,Under development,1,0
https://www.iso.org/standard/72226.html,ISO/CD 21920-2,"Geometrical product specifications (GPS) — Surface texture: Profile — Part 2: Terms, definitions and surface texture parameters",n.a,n.a,Under development,1,0
https://www.iso.org/standard/72228.html,ISO/CD 21920-3,Geometrical product specifications (GPS) — Surface texture: Profile — Part 3: Specification operators,n.a,n.a,Under development,1,0
https://www.iso.org/standard/72514.html,ISO/DIS 22081,Geometrical product specifications (GPS) — Geometrical tolerancing —  General geometrical and dimensional specifications,n.a,n.a,Under development,1,15,58
https://www.iso.org/standard/44709.html,ISO 22432:2011,Geometrical product specifications (GPS) — Features utilized in specification and verification,n.a,2011-11,Published,1,50,158
https://www.iso.org/standard/24236.html,ISO/TS 23165:2006,Geometrical product specifications (GPS) — Guidelines for the evaluation of coordinate measuring machine (CMM) test uncertainty,n.a,2006-07,Published,1,31,138
https://www.iso.org/standard/75119.html,ISO/DTR 23276,Program flowchart for feature parameters,n.a,n.a,Under development,1,0
https://www.iso.org/standard/41705.html,ISO/TR 23605:2009,Technical product specification (TPS) — Application guidance — International model for national implementation,n.a,2009-12,Withdrawn,1,20,0
https://www.iso.org/standard/70142.html,ISO/TR 23605:2018,Technical product specification (TPS) — Application guidance — International model for national implementation,n.a,2018-04,Published,2,27,138
https://www.iso.org/standard/77152.html,ISO/NP TR 23850,Geometrical Product Specification (GPS) — Association — Mathematical concepts,n.a,n.a,Under development,1,0
https://www.iso.org/standard/46065.html,ISO 25178-1:2016,Geometrical product specifications (GPS) — Surface texture: Areal — Part 1: Indication of surface texture,n.a,2016-04,Published,1,25,118
https://www.iso.org/standard/42785.html,ISO 25178-2:2012,"Geometrical product specifications (GPS) — Surface texture: Areal — Part 2: Terms, definitions and surface texture parameters",n.a,2012-04,Published,1,47,158
https://www.iso.org/standard/42895.html,ISO 25178-3:2012,Geometrical product specifications (GPS) — Surface texture: Areal — Part 3: Specification operators,n.a,2012-07,Published,1,18,88
https://www.iso.org/standard/67651.html,ISO 25178-600:2019,Geometrical product specifications (GPS) — Surface texture: Areal — Part 600: Metrological characteristics for areal topography measuring methods,n.a,2019-02,Published,1,21,118
https://www.iso.org/standard/42786.html,ISO 25178-601:2010,Geometrical product specifications (GPS) — Surface texture: Areal — Part 601: Nominal characteristics of contact (stylus) instruments,n.a,2010-07,Published,1,17,88
https://www.iso.org/standard/43920.html,ISO 25178-602:2010,Geometrical product specifications (GPS) — Surface texture: Areal — Part 602: Nominal characteristics of non-contact (confocal chromatic probe) instruments,n.a,2010-07,Published,1,31,138
https://www.iso.org/standard/61236.html,ISO 25178-603:2013,Geometrical product specifications (GPS) — Surface texture: Areal — Part 603: Nominal characteristics of non-contact (phase-shifting interferometric microscopy) instruments,n.a,2013-10,Published,1,28,138
https://www.iso.org/standard/51381.html,ISO 25178-604:2013,Geometrical product specifications (GPS) — Surface texture: Areal — Part 604: Nominal characteristics of non-contact (coherence scanning interferometry) instruments,n.a,2013-08,Published,1,41,158
https://www.iso.org/standard/53975.html,ISO 25178-605:2014,Geometrical product specifications (GPS) — Surface texture: Areal — Part 605: Nominal characteristics of non-contact (point autofocus probe) instruments,n.a,2014-02,Published,1,31,138
https://www.iso.org/standard/59716.html,ISO 25178-606:2015,Geometrical product specification (GPS) — Surface texture: Areal — Part 606: Nominal characteristics of non-contact (focus variation) instruments,n.a,2015-06,Published,1,27,138
https://www.iso.org/standard/67652.html,ISO 25178-607:2019,Geometrical product specifications (GPS) — Surface texture: Areal — Part 607: Nominal characteristics of non-contact (confocal microscopy) instruments,n.a,2019-03,Published,1,21,118
https://www.iso.org/standard/42896.html,ISO 25178-6:2010,Geometrical product specifications (GPS) — Surface texture: Areal — Part 6: Classification of methods for measuring surface texture,n.a,2010-02,Published,1,11,58
https://www.iso.org/standard/44474.html,ISO 25178-701:2010,Geometrical product specifications (GPS) — Surface texture: Areal — Part 701: Calibration and measurement standards for contact (stylus) instruments,n.a,2010-07,Published,1,25,118
https://www.iso.org/standard/57688.html,ISO 25178-70:2014,Geometrical product specification (GPS) — Surface texture: Areal — Part 70: Material measures,n.a,2014-02,Published,1,34,138
https://www.iso.org/standard/56784.html,ISO 25178-71:2012,Geometrical product specifications (GPS) — Surface texture: Areal — Part 71: Software measurement standards,n.a,2012-12,Withdrawn,1,12,0
https://www.iso.org/standard/65558.html,ISO 25178-71:2017,Geometrical product specifications (GPS) — Surface texture: Areal — Part 71: Software measurement standards,n.a,2017-08,Published,2,11,58
https://www.iso.org/standard/62310.html,ISO 25178-72:2017,Geometrical product specifications (GPS) — Surface texture: Areal — Part 72: XML file format x3p,n.a,2017-05,Published,1,23,118
https://www.iso.org/standard/78432.html,ISO 25178-72:2017/DAmd 1,Geometrical product specifications (GPS) — Surface texture: Areal — Part 72: XML file format x3p — Amendment 1,n.a,n.a,Under development,1,8,16
https://www.iso.org/standard/67653.html,ISO 25178-73:2019,Geometrical product specifications (GPS) — Surface texture: Areal — Part 73: Terms and definitions for surface defects on material measures,n.a,2019-05,Published,1,7,58
https://www.iso.org/standard/78204.html,ISO/CD 25178-700,"Geometrical product specifications (GPS) — Surface texture: Areal — Part 700: Calibration, adjustment and verification of areal topography measuring instruments",n.a,n.a,Under development,1,0
https://www.iso.org/standard/77156.html,ISO/CD 25178-72,Geometrical product specifications (GPS) — Surface texture: Areal — Part 72: XML file format x3p,n.a,n.a,Deleted,2,0
https://www.iso.org/standard/74591.html,ISO/DIS 25178-2,"Geometrical product specifications (GPS) — Surface texture: Areal — Part 2: Terms, definitions and surface texture parameters",n.a,n.a,Under development,2,0
https://www.iso.org/standard/42897.html,ISO 25378:2011,Geometrical product specifications (GPS) — Characteristics and conditions — Definitions,n.a,2011-04,Published,1,58,178
